run,seed,allies,enemies,difficulty,victory_condition,ending,human_victory,turns,score,allies_evacuated,actions,action_log,peak_heap_bytes
run-0154,7212339480156096598,850,1870,DEMENTE,JUGADOR_Y_ALIADOS,VICTORIA_TODOS_ALIADOS,true,32,12158,850,63268,run-0154-actions.log.gz,3811344
run-0155,-2159846914139475369,855,428,MUY_FACIL,SOLO_JUGADOR,VICTORIA_ALIADA_POST_MORTEM,true,28,6569,561,32390,run-0155-actions.log.gz,4335632
run-0156,-926314276815111955,860,645,FACIL,JUGADOR_Y_ALIADOS,VICTORIA_ALIADA_POST_MORTEM,true,29,7077,564,38471,run-0156-actions.log.gz,4859920
run-0157,5759017579530736713,865,865,NORMAL,SOLO_JUGADOR,VICTORIA_ENEMIGA_ELIMINACION,false,34,-3888,0,45415,run-0157-actions.log.gz,5384208
run-0158,5592658017320193925,870,1088,DIFICIL,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_ELIMINACION,false,21,-3739,0,35687,run-0158-actions.log.gz,5396752
run-0159,4758135149509229938,875,1313,MUY_DIFICIL,SOLO_JUGADOR,VICTORIA_ENEMIGA_AGOTAMIENTO,false,37,-613,58,68829,run-0159-actions.log.gz,5908496
run-0160,-8046661200311148334,880,1584,PESADILLA,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_AGOTAMIENTO,false,26,-366,58,56328,run-0160-actions.log.gz,6432784
run-0161,3568989936260407744,885,1947,DEMENTE,SOLO_JUGADOR,VICTORIA_JUGADOR,true,36,7294,280,79149,run-0161-actions.log.gz,6957072
run-0162,6424459673065174586,890,445,MUY_FACIL,JUGADOR_Y_ALIADOS,VICTORIA_TODOS_ALIADOS,true,37,9583,890,42534,run-0162-actions.log.gz,7481360
run-0163,5260755567333734443,894,671,FACIL,SOLO_JUGADOR,VICTORIA_ALIADA_POST_MORTEM,true,31,7044,587,41165,run-0163-actions.log.gz,7481360
run-0164,3806560960787436125,899,899,NORMAL,JUGADOR_Y_ALIADOS,VICTORIA_ALIADA_POST_MORTEM,true,36,7632,590,53803,run-0164-actions.log.gz,8005648
run-0165,-3243664069947490364,904,1130,DIFICIL,SOLO_JUGADOR,VICTORIA_ENEMIGA_ELIMINACION,false,36,-3860,0,57866,run-0165-actions.log.gz,8782144
run-0166,4702559069980011154,909,1364,MUY_DIFICIL,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_ELIMINACION,false,35,-3717,0,64762,run-0166-actions.log.gz,9054224
run-0167,-7689191432207801174,914,1645,PESADILLA,SOLO_JUGADOR,VICTORIA_ENEMIGA_AGOTAMIENTO,false,28,-337,61,64598,run-0167-actions.log.gz,9578512
run-0168,166978726179975541,919,2022,DEMENTE,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_AGOTAMIENTO,false,36,-13,61,91522,run-0168-actions.log.gz,10102800
run-0169,2299345778453801773,924,462,MUY_FACIL,SOLO_JUGADOR,VICTORIA_JUGADOR,true,24,5044,292,30852,run-0169-actions.log.gz,10627088
run-0170,5002751278004724366,929,697,FACIL,JUGADOR_Y_ALIADOS,VICTORIA_TODOS_ALIADOS,true,35,10362,929,45446,run-0170-actions.log.gz,10627088
run-0171,-1864001023556890587,934,934,NORMAL,SOLO_JUGADOR,VICTORIA_ALIADA_POST_MORTEM,true,28,7535,613,46122,run-0171-actions.log.gz,11151376
run-0172,4318570114174840516,939,1174,DIFICIL,JUGADOR_Y_ALIADOS,VICTORIA_ALIADA_POST_MORTEM,true,32,8214,616,55327,run-0172-actions.log.gz,11675664
run-0173,-2585251024801002312,943,1415,MUY_DIFICIL,SOLO_JUGADOR,VICTORIA_ENEMIGA_ELIMINACION,false,20,-3802,0,40410,run-0173-actions.log.gz,12199952
run-0174,8229317514069429732,948,1706,PESADILLA,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_ELIMINACION,false,32,-3630,0,70990,run-0174-actions.log.gz,12199952
run-0175,-2680026936682709768,953,2097,DEMENTE,SOLO_JUGADOR,VICTORIA_ENEMIGA_AGOTAMIENTO,false,31,30,63,86049,run-0175-actions.log.gz,12724240
run-0176,9061917389884671950,958,479,MUY_FACIL,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_AGOTAMIENTO,false,28,-1431,63,36749,run-0176-actions.log.gz,13248528
run-0177,4949499562712354030,963,722,FACIL,SOLO_JUGADOR,VICTORIA_JUGADOR,true,26,5501,305,38631,run-0177-actions.log.gz,13248528
run-0178,6913888827778189496,968,968,NORMAL,JUGADOR_Y_ALIADOS,VICTORIA_TODOS_ALIADOS,true,32,11180,968,51822,run-0178-actions.log.gz,13772816
run-0179,-462249596767755147,973,1216,DIFICIL,SOLO_JUGADOR,VICTORIA_ALIADA_POST_MORTEM,true,23,8038,639,46232,run-0179-actions.log.gz,14297104
run-0180,8481556959748852608,978,1467,MUY_DIFICIL,JUGADOR_Y_ALIADOS,VICTORIA_ALIADA_POST_MORTEM,true,22,8814,642,45214,run-0180-actions.log.gz,14297104
run-0181,4191599809609641572,983,1769,PESADILLA,SOLO_JUGADOR,VICTORIA_ENEMIGA_ELIMINACION,false,32,-3726,0,71210,run-0181-actions.log.gz,14821392
run-0182,-1010305918650728224,988,2174,DEMENTE,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_ELIMINACION,false,33,-3463,0,86243,run-0182-actions.log.gz,15345680
run-0183,4696531939615600483,993,497,MUY_FACIL,SOLO_JUGADOR,VICTORIA_ENEMIGA_AGOTAMIENTO,false,25,-1439,66,33984,run-0183-actions.log.gz,15345680
run-0184,-6961951603306863374,997,748,FACIL,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_AGOTAMIENTO,false,33,-1225,66,50519,run-0184-actions.log.gz,15869968
run-0185,-4646693114912250954,1002,1002,NORMAL,SOLO_JUGADOR,VICTORIA_JUGADOR,true,24,5965,317,42797,run-0185-actions.log.gz,16394256
run-0186,-5841129931685138292,1007,1259,DIFICIL,JUGADOR_Y_ALIADOS,VICTORIA_TODOS_ALIADOS,true,36,12031,1007,58322,run-0186-actions.log.gz,16394256
run-0187,-8369036696459715910,1012,1518,MUY_DIFICIL,SOLO_JUGADOR,VICTORIA_ALIADA_POST_MORTEM,true,36,8520,664,74643,run-0187-actions.log.gz,16918544
run-0188,-6339736506620883539,1017,1831,PESADILLA,JUGADOR_Y_ALIADOS,VICTORIA_ALIADA_POST_MORTEM,true,27,9484,667,63483,run-0188-actions.log.gz,17695048
run-0189,-5930355335424074827,1022,2248,DEMENTE,SOLO_JUGADOR,VICTORIA_ENEMIGA_ELIMINACION,false,35,-3549,0,95755,run-0189-actions.log.gz,18219336
run-0190,1680440485584092106,1027,514,MUY_FACIL,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_ELIMINACION,false,28,-4776,0,34820,run-0190-actions.log.gz,18219336
run-0191,8477330849764412206,1032,774,FACIL,SOLO_JUGADOR,VICTORIA_ENEMIGA_AGOTAMIENTO,false,32,-1236,68,49456,run-0191-actions.log.gz,19015696
run-0192,-1424618036214433281,1037,1037,NORMAL,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_AGOTAMIENTO,false,39,-1002,69,69797,run-0192-actions.log.gz,19015696
run-0193,598439553977303113,1042,1303,DIFICIL,SOLO_JUGADOR,VICTORIA_JUGADOR,true,30,6444,330,62113,run-0193-actions.log.gz,19792184
run-0194,1663853378320566581,1046,1569,MUY_DIFICIL,JUGADOR_Y_ALIADOS,VICTORIA_TODOS_ALIADOS,true,27,12933,1046,51806,run-0194-actions.log.gz,20316472
run-0195,-4453338319563027150,1051,1892,PESADILLA,SOLO_JUGADOR,VICTORIA_ALIADA_POST_MORTEM,true,23,9107,690,56342,run-0195-actions.log.gz,20588560
run-0196,-5130792020439406552,1056,2323,DEMENTE,JUGADOR_Y_ALIADOS,VICTORIA_ALIADA_POST_MORTEM,true,27,10336,693,72554,run-0196-actions.log.gz,21112848
run-0197,643155989661899289,1061,531,MUY_FACIL,SOLO_JUGADOR,VICTORIA_ENEMIGA_ELIMINACION,false,31,-4903,0,32659,run-0197-actions.log.gz,21637136
run-0198,1214510727167666441,1066,800,FACIL,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_ELIMINACION,false,33,-4737,0,42511,run-0198-actions.log.gz,21637136
run-0199,-7566096885970334843,1071,1071,NORMAL,SOLO_JUGADOR,VICTORIA_ENEMIGA_AGOTAMIENTO,false,37,-1004,71,71707,run-0199-actions.log.gz,22161424
run-0200,2501801463415289932,1076,1345,DIFICIL,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_AGOTAMIENTO,false,30,-755,71,65332,run-0200-actions.log.gz,22685712
run-0201,-1751590797265336532,1081,1622,MUY_DIFICIL,SOLO_JUGADOR,VICTORIA_JUGADOR,true,21,6935,342,51215,run-0201-actions.log.gz,23210000
run-0202,2766716395243307022,1086,1955,PESADILLA,JUGADOR_Y_ALIADOS,VICTORIA_TODOS_ALIADOS,true,37,13975,1086,87572,run-0202-actions.log.gz,23210000
run-0203,2692850367832865760,1091,2400,DEMENTE,SOLO_JUGADOR,VICTORIA_ALIADA_POST_MORTEM,true,22,9816,716,67903,run-0203-actions.log.gz,23734288
run-0204,-223774781244436116,1095,548,MUY_FACIL,JUGADOR_Y_ALIADOS,VICTORIA_ALIADA_POST_MORTEM,true,33,7774,719,45722,run-0204-actions.log.gz,23734288
run-0205,4424539255355460906,1100,825,FACIL,SOLO_JUGADOR,VICTORIA_ENEMIGA_ELIMINACION,false,25,-4847,0,36753,run-0205-actions.log.gz,24274976
run-0206,401833798472955782,1105,1105,NORMAL,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_ELIMINACION,false,31,-4677,0,51367,run-0206-actions.log.gz,24782864
run-0207,3388898498648868387,1110,1388,DIFICIL,SOLO_JUGADOR,VICTORIA_ENEMIGA_AGOTAMIENTO,false,38,-750,74,81268,run-0207-actions.log.gz,25325600
run-0208,-19169322340128503,1115,1673,MUY_DIFICIL,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_AGOTAMIENTO,false,24,-484,74,62838,run-0208-actions.log.gz,25325600
run-0209,-2368819130817635817,1120,2016,PESADILLA,SOLO_JUGADOR,VICTORIA_JUGADOR,true,37,7483,354,95801,run-0209-actions.log.gz,25831440
run-0210,8097741577867372744,1125,2475,DEMENTE,JUGADOR_Y_ALIADOS,VICTORIA_TODOS_ALIADOS,true,33,15292,1125,83847,run-0210-actions.log.gz,26355728
run-0211,-614626552034561540,1130,565,MUY_FACIL,SOLO_JUGADOR,VICTORIA_ALIADA_POST_MORTEM,true,37,7744,741,57532,run-0211-actions.log.gz,26880016
run-0212,-5726119363409544463,1135,851,FACIL,JUGADOR_Y_ALIADOS,VICTORIA_ALIADA_POST_MORTEM,true,27,8366,745,48549,run-0212-actions.log.gz,27404304
run-0213,-7930571362487006246,1140,1140,NORMAL,SOLO_JUGADOR,VICTORIA_ENEMIGA_ELIMINACION,false,24,-4786,0,46243,run-0213-actions.log.gz,27404304
run-0214,-2362477197204780917,1145,1431,DIFICIL,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_ELIMINACION,false,28,-4606,0,53474,run-0214-actions.log.gz,27928592
run-0215,5328045700813543708,1149,1724,MUY_DIFICIL,SOLO_JUGADOR,VICTORIA_ENEMIGA_AGOTAMIENTO,false,21,-469,76,54884,run-0215-actions.log.gz,27928592
run-0216,7185399966107110958,1154,2077,PESADILLA,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_AGOTAMIENTO,false,28,-155,77,76864,run-0216-actions.log.gz,28469280
run-0217,7189816877545822525,1159,2550,DEMENTE,SOLO_JUGADOR,VICTORIA_JUGADOR,true,36,8223,367,109544,run-0217-actions.log.gz,28977168
run-0218,-8059503175801509552,1164,582,MUY_FACIL,JUGADOR_Y_ALIADOS,VICTORIA_TODOS_ALIADOS,true,37,11775,1164,57947,run-0218-actions.log.gz,29519904
run-0219,-9156818930989590891,1169,877,FACIL,SOLO_JUGADOR,VICTORIA_ALIADA_POST_MORTEM,true,28,8249,767,51369,run-0219-actions.log.gz,29519904
run-0220,-5907763864224811214,1174,1174,NORMAL,JUGADOR_Y_ALIADOS,VICTORIA_ALIADA_POST_MORTEM,true,29,8960,771,59028,run-0220-actions.log.gz,30025744
run-0221,2471980733450669034,1179,1474,DIFICIL,SOLO_JUGADOR,VICTORIA_ENEMIGA_ELIMINACION,false,28,-4712,0,59310,run-0221-actions.log.gz,30550032
run-0222,4084851764328514624,1184,1776,MUY_DIFICIL,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_ELIMINACION,false,37,-4529,0,87530,run-0222-actions.log.gz,30550032
run-0223,-4129510936070978404,1189,2140,PESADILLA,SOLO_JUGADOR,VICTORIA_ENEMIGA_AGOTAMIENTO,false,34,-139,79,101432,run-0223-actions.log.gz,31074320
run-0224,6986829105309479426,1194,2627,DEMENTE,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_AGOTAMIENTO,false,34,291,79,117735,run-0224-actions.log.gz,31598608
run-0225,2035149241431966577,1198,599,MUY_FACIL,SOLO_JUGADOR,VICTORIA_JUGADOR,true,31,5670,379,50899,run-0225-actions.log.gz,32122896
run-0226,2056149765403802924,1203,902,FACIL,JUGADOR_Y_ALIADOS,VICTORIA_TODOS_ALIADOS,true,18,12707,1203,32498,run-0226-actions.log.gz,32647184
run-0227,1428430767306458684,1208,1208,NORMAL,SOLO_JUGADOR,VICTORIA_ALIADA_POST_MORTEM,true,21,9715,792,41297,run-0227-actions.log.gz,32647184
run-0228,3716165794132029206,1213,1516,DIFICIL,JUGADOR_Y_ALIADOS,VICTORIA_ALIADA_POST_MORTEM,true,29,9555,796,66163,run-0228-actions.log.gz,33171472
run-0229,-4614913604452517884,1218,1827,MUY_DIFICIL,SOLO_JUGADOR,VICTORIA_ENEMIGA_ELIMINACION,false,36,-4630,0,87020,run-0229-actions.log.gz,33171472
run-0230,8705284519618312988,1223,2201,PESADILLA,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_ELIMINACION,false,30,-4382,0,77760,run-0230-actions.log.gz,33695760
run-0231,6603288426745277995,1228,2702,DEMENTE,SOLO_JUGADOR,VICTORIA_ENEMIGA_AGOTAMIENTO,false,32,331,81,115659,run-0231-actions.log.gz,34220048
run-0232,6997126086613502662,1233,617,MUY_FACIL,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_AGOTAMIENTO,false,30,-1544,82,50071,run-0232-actions.log.gz,34744336
run-0233,-4008927447518561059,1238,929,FACIL,SOLO_JUGADOR,VICTORIA_JUGADOR,true,28,6158,392,56577,run-0233-actions.log.gz,34744336
run-0234,-3018224682921488342,1243,1243,NORMAL,JUGADOR_Y_ALIADOS,VICTORIA_TODOS_ALIADOS,true,27,13660,1243,52856,run-0234-actions.log.gz,35268624
run-0235,-2087437994374586783,1248,1560,DIFICIL,SOLO_JUGADOR,VICTORIA_ALIADA_POST_MORTEM,true,27,10496,819,59293,run-0235-actions.log.gz,35792912
run-0236,7119025678027325295,1252,1878,MUY_DIFICIL,JUGADOR_Y_ALIADOS,VICTORIA_ALIADA_POST_MORTEM,true,32,10160,822,88327,run-0236-actions.log.gz,35792912
run-0237,-7999804895914811982,1257,2263,PESADILLA,SOLO_JUGADOR,VICTORIA_ENEMIGA_ELIMINACION,false,31,-4475,0,83457,run-0237-actions.log.gz,36317200
run-0238,-539077249655661080,1262,2776,DEMENTE,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_ELIMINACION,false,39,-4143,0,124326,run-0238-actions.log.gz,36841488
run-0239,2501041116500974114,1267,634,MUY_FACIL,SOLO_JUGADOR,VICTORIA_ENEMIGA_AGOTAMIENTO,false,35,-1565,84,59872,run-0239-actions.log.gz,37365776
run-0240,1223728220387483031,1272,954,FACIL,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_AGOTAMIENTO,false,26,-1276,84,52751,run-0240-actions.log.gz,37890064
run-0241,2244572164977724695,1277,1277,NORMAL,SOLO_JUGADOR,VICTORIA_JUGADOR,true,28,6636,404,64554,run-0241-actions.log.gz,37890064
run-0242,5450786952710479822,1282,1603,DIFICIL,JUGADOR_Y_ALIADOS,VICTORIA_TODOS_ALIADOS,true,29,14651,1282,63979,run-0242-actions.log.gz,38414352
run-0243,-298022289808981521,1287,1931,MUY_DIFICIL,SOLO_JUGADOR,VICTORIA_ALIADA_POST_MORTEM,true,30,11291,845,72066,run-0243-actions.log.gz,38938640
run-0244,6414053334357404447,1292,2326,PESADILLA,JUGADOR_Y_ALIADOS,VICTORIA_ALIADA_POST_MORTEM,true,34,10856,848,95742,run-0244-actions.log.gz,38938640
run-0245,7294887664876707479,1297,2853,DEMENTE,SOLO_JUGADOR,VICTORIA_ENEMIGA_ELIMINACION,false,30,-4220,0,98434,run-0245-actions.log.gz,39462928
run-0246,-6418141620721456460,1301,651,MUY_FACIL,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_ELIMINACION,false,35,-5783,0,47075,run-0246-actions.log.gz,39987216
run-0247,-5181049340124787041,1306,980,FACIL,SOLO_JUGADOR,VICTORIA_ENEMIGA_AGOTAMIENTO,false,30,-1279,87,60990,run-0247-actions.log.gz,40511504
run-0248,6479163377876148764,1311,1311,NORMAL,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_AGOTAMIENTO,false,26,-985,87,63545,run-0248-actions.log.gz,40511504
run-0249,-3116820529435493556,1316,1645,DIFICIL,SOLO_JUGADOR,VICTORIA_JUGADOR,true,27,7126,417,71939,run-0249-actions.log.gz,41035792
run-0250,-2592477797704952211,1321,1982,MUY_DIFICIL,JUGADOR_Y_ALIADOS,VICTORIA_TODOS_ALIADOS,true,30,15681,1321,73686,run-0250-actions.log.gz,41560080
run-0251,-2496114023583659167,1326,2387,PESADILLA,SOLO_JUGADOR,VICTORIA_ALIADA_POST_MORTEM,true,25,12211,870,69900,run-0251-actions.log.gz,41560080
run-0252,7785741610170781798,1331,2928,DEMENTE,JUGADOR_Y_ALIADOS,VICTORIA_ALIADA_POST_MORTEM,true,28,11725,873,95975,run-0252-actions.log.gz,42084368
run-0253,4337159268601673099,1336,668,MUY_FACIL,SOLO_JUGADOR,VICTORIA_ENEMIGA_ELIMINACION,false,28,-5904,0,41342,run-0253-actions.log.gz,42608656
run-0254,6066790784984988345,1341,1006,FACIL,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_ELIMINACION,false,31,-5691,0,54692,run-0254-actions.log.gz,42860872
run-0255,7402509945168381794,1346,1346,NORMAL,SOLO_JUGADOR,VICTORIA_ENEMIGA_AGOTAMIENTO,false,25,-982,89,61413,run-0255-actions.log.gz,43385160
run-0256,5614777024759298747,1350,1688,DIFICIL,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_AGOTAMIENTO,false,31,-681,90,82540,run-0256-actions.log.gz,43385160
run-0257,-1107604551595100120,1355,2033,MUY_DIFICIL,SOLO_JUGADOR,VICTORIA_JUGADOR,true,26,7607,429,78644,run-0257-actions.log.gz,44181520
run-0258,8915393408354483348,1360,2448,PESADILLA,JUGADOR_Y_ALIADOS,VICTORIA_TODOS_ALIADOS,true,27,16889,1360,78365,run-0258-actions.log.gz,44181520
run-0259,5721843898504657792,1365,3003,DEMENTE,SOLO_JUGADOR,VICTORIA_ALIADA_POST_MORTEM,true,34,13380,896,110334,run-0259-actions.log.gz,44705808
run-0260,-2731524144353023472,1370,685,MUY_FACIL,JUGADOR_Y_ALIADOS,VICTORIA_ALIADA_POST_MORTEM,true,35,8942,899,63914,run-0260-actions.log.gz,45230096
run-0261,-4833284572166804800,1375,1031,FACIL,SOLO_JUGADOR,VICTORIA_ENEMIGA_ELIMINACION,false,28,-5806,0,54016,run-0261-actions.log.gz,45754384
run-0262,-46952994121475644,1380,1380,NORMAL,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_ELIMINACION,false,32,-5586,0,69719,run-0262-actions.log.gz,45754384
run-0263,-1838621899721089712,1385,1731,DIFICIL,SOLO_JUGADOR,VICTORIA_ENEMIGA_AGOTAMIENTO,false,27,-669,92,75285,run-0263-actions.log.gz,46278672
run-0264,7801509609254182035,1390,2085,MUY_DIFICIL,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_AGOTAMIENTO,false,25,-357,92,77399,run-0264-actions.log.gz,46802960
run-0265,5005203804073366409,1395,2511,PESADILLA,SOLO_JUGADOR,VICTORIA_JUGADOR,true,36,8164,442,127271,run-0265-actions.log.gz,46802960
run-0266,-2254321406823039799,1400,3080,DEMENTE,JUGADOR_Y_ALIADOS,VICTORIA_TODOS_ALIADOS,true,26,18434,1400,84448,run-0266-actions.log.gz,47327248
run-0267,6572023268216396744,1404,702,MUY_FACIL,SOLO_JUGADOR,VICTORIA_ALIADA_POST_MORTEM,true,33,9436,921,56302,run-0267-actions.log.gz,47851536
run-0268,3559681299476228780,1409,1057,FACIL,JUGADOR_Y_ALIADOS,VICTORIA_ALIADA_POST_MORTEM,true,39,9531,924,82137,run-0268-actions.log.gz,47851536
run-0269,-4155266406005752559,1414,1414,NORMAL,SOLO_JUGADOR,VICTORIA_ENEMIGA_ELIMINACION,false,28,-5694,0,63903,run-0269-actions.log.gz,48375824
run-0270,8551001874025274164,1419,1774,DIFICIL,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_ELIMINACION,false,31,-5465,0,72826,run-0270-actions.log.gz,48900112
run-0271,-166962374427539833,1424,2136,MUY_DIFICIL,SOLO_JUGADOR,VICTORIA_ENEMIGA_AGOTAMIENTO,false,31,-340,95,100879,run-0271-actions.log.gz,49442848
run-0272,-4349275891252531020,1429,2572,PESADILLA,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_AGOTAMIENTO,false,30,45,95,107362,run-0272-actions.log.gz,49442848
run-0273,-5867701679299256966,1434,3155,DEMENTE,SOLO_JUGADOR,VICTORIA_JUGADOR,true,29,8885,454,117622,run-0273-actions.log.gz,49948688
run-0274,3103350961969466159,1439,720,MUY_FACIL,JUGADOR_Y_ALIADOS,VICTORIA_TODOS_ALIADOS,true,32,13981,1439,59403,run-0274-actions.log.gz,50472976
run-0275,4691041224268013146,1444,1083,FACIL,SOLO_JUGADOR,VICTORIA_ALIADA_POST_MORTEM,true,35,10231,948,74253,run-0275-actions.log.gz,50472976
run-0276,-7572009569845046787,1449,1449,NORMAL,JUGADOR_Y_ALIADOS,VICTORIA_ALIADA_POST_MORTEM,true,39,10138,951,97226,run-0276-actions.log.gz,50997264
run-0277,-3364076299802191426,1453,1816,DIFICIL,SOLO_JUGADOR,VICTORIA_ENEMIGA_ELIMINACION,false,37,-5577,0,88959,run-0277-actions.log.gz,51521552
run-0278,7871065169177293313,1458,2187,MUY_DIFICIL,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_ELIMINACION,false,27,-5329,0,83552,run-0278-actions.log.gz,52045840
run-0279,-176111641403540757,1463,2633,PESADILLA,SOLO_JUGADOR,VICTORIA_ENEMIGA_AGOTAMIENTO,false,30,71,97,110853,run-0279-actions.log.gz,52045840
run-0280,-7134507623136611653,1468,3230,DEMENTE,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_AGOTAMIENTO,false,22,609,97,97070,run-0280-actions.log.gz,52570128
run-0281,4814602006032187998,1473,737,MUY_FACIL,SOLO_JUGADOR,VICTORIA_JUGADOR,true,23,6835,466,46341,run-0281-actions.log.gz,53094416
run-0282,-642563677002494024,1478,1109,FACIL,JUGADOR_Y_ALIADOS,VICTORIA_TODOS_ALIADOS,true,24,15040,1478,49361,run-0282-actions.log.gz,53094416
run-0283,9089446157067137,1483,1483,NORMAL,SOLO_JUGADOR,VICTORIA_ALIADA_POST_MORTEM,true,33,11024,973,74543,run-0283-actions.log.gz,53618704
run-0284,2932138586316059782,1488,1860,DIFICIL,JUGADOR_Y_ALIADOS,VICTORIA_ALIADA_POST_MORTEM,true,36,10732,976,103638,run-0284-actions.log.gz,54142992
run-0285,-2871999730216965571,1493,2240,MUY_DIFICIL,SOLO_JUGADOR,VICTORIA_ENEMIGA_ELIMINACION,false,33,-5437,0,96599,run-0285-actions.log.gz,54142992
run-0286,5125558663359683700,1498,2696,PESADILLA,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_ELIMINACION,false,35,-5139,0,122323,run-0286-actions.log.gz,54667280
run-0287,-4859385049620450994,1503,3307,DEMENTE,SOLO_JUGADOR,VICTORIA_ENEMIGA_AGOTAMIENTO,false,34,638,100,145172,run-0287-actions.log.gz,55191568
run-0288,6962692287767779276,1507,754,MUY_FACIL,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_AGOTAMIENTO,false,24,-1654,100,50134,run-0288-actions.log.gz,55715856
run-0289,2962508074934473169,1512,1134,FACIL,SOLO_JUGADOR,VICTORIA_JUGADOR,true,30,7623,479,65409,run-0289-actions.log.gz,55715856
run-0290,6021853697717447806,1517,1517,NORMAL,JUGADOR_Y_ALIADOS,VICTORIA_TODOS_ALIADOS,true,23,16130,1517,54637,run-0290-actions.log.gz,56240144
run-0291,-2937298860065309524,1522,1903,DIFICIL,SOLO_JUGADOR,VICTORIA_ALIADA_POST_MORTEM,true,25,11836,999,73377,run-0291-actions.log.gz,56773664
run-0292,393539263417328154,1527,2291,MUY_DIFICIL,JUGADOR_Y_ALIADOS,VICTORIA_ALIADA_POST_MORTEM,true,32,11334,1002,106430,run-0292-actions.log.gz,56773664
run-0293,2401076934685789704,1532,2758,PESADILLA,SOLO_JUGADOR,VICTORIA_ENEMIGA_ELIMINACION,false,24,-5222,0,84147,run-0293-actions.log.gz,57288720
run-0294,-2577729177824324102,1537,3381,DEMENTE,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_ELIMINACION,false,27,-4809,0,110059,run-0294-actions.log.gz,57288720
run-0295,-3634726163964361577,1542,771,MUY_FACIL,SOLO_JUGADOR,VICTORIA_ENEMIGA_AGOTAMIENTO,false,32,-1680,102,66805,run-0295-actions.log.gz,57829408
run-0296,-5414705532779662619,1547,1160,FACIL,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_AGOTAMIENTO,false,31,-1326,103,72937,run-0296-actions.log.gz,58337296
run-0297,4326945474396726486,1552,1552,NORMAL,SOLO_JUGADOR,VICTORIA_JUGADOR,true,36,8417,491,89790,run-0297-actions.log.gz,58861584
run-0298,1141214894878294351,1556,1945,DIFICIL,JUGADOR_Y_ALIADOS,VICTORIA_TODOS_ALIADOS,true,30,17252,1556,84834,run-0298-actions.log.gz,58861584
run-0299,5796776014294150905,1561,2342,MUY_DIFICIL,SOLO_JUGADOR,VICTORIA_ALIADA_POST_MORTEM,true,23,12641,1024,73730,run-0299-actions.log.gz,59385872
run-0300,-6582982648734373727,1566,2819,PESADILLA,JUGADOR_Y_ALIADOS,VICTORIA_ALIADA_POST_MORTEM,true,31,12009,1028,113451,run-0300-actions.log.gz,59910160
run-0301,3482374855245395272,1571,3456,DEMENTE,SOLO_JUGADOR,VICTORIA_ENEMIGA_ELIMINACION,false,29,-4893,0,121132,run-0301-actions.log.gz,59910160
run-0302,986087968637536718,1576,788,MUY_FACIL,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_ELIMINACION,false,30,-6782,0,52584,run-0302-actions.log.gz,60434448
run-0303,7744273819870353045,1581,1186,FACIL,SOLO_JUGADOR,VICTORIA_ENEMIGA_AGOTAMIENTO,false,31,-1336,105,75527,run-0303-actions.log.gz,60958736
run-0304,-2090433138053676719,1586,1586,NORMAL,JUGADOR_Y_ALIADOS,VICTORIA_ENEMIGA_AGOTAMIENTO,false,35,-984,105,95939,run-0304-actions.log.gz,60958736
